tick,total_waste,green_waste,yellow_waste,red_waste,waste_disposed,avg_energy,messages_sent
1947,41,6,1,34,40,1.6666666666666667,17116
1948,40,5,1,34,40,1.0,17122
1949,39,5,0,34,40,1.6666666666666667,17129
1950,39,0,5,34,40,2.0,17137
1951,40,0,6,34,40,1.4444444444444444,17146
1952,40,0,6,34,40,0.8888888888888888,17156
1953,40,0,6,34,40,1.6666666666666667,17165
1954,40,0,6,34,40,2.0,17173
1955,39,0,6,33,40,1.3333333333333333,17181
1956,40,0,6,34,41,0.7777777777777778,17189
1957,40,0,6,34,41,2.0,17199
1958,40,0,6,34,41,1.8888888888888888,17208
1959,40,0,6,34,41,1.3333333333333333,17217
1960,40,0,6,34,41,0.7777777777777778,17226
1961,40,0,6,34,41,2.0,17233
1962,39,0,5,34,41,1.7777777777777777,17240
1963,39,0,5,34,41,2.111111111111111,17248
1964,39,0,5,34,41,1.5555555555555556,17257
1965,39,0,5,34,41,2.3333333333333335,17266
1966,39,0,5,34,41,1.7777777777777777,17275
1967,39,0,5,34,41,1.6666666666666667,17284
1968,39,0,5,34,41,0.6666666666666666,17293
1969,39,0,5,34,41,1.8888888888888888,17302
1970,39,0,5,34,42,1.7777777777777777,17311
1971,39,0,5,34,42,1.6666666666666667,17320
1972,39,0,5,34,42,0.6666666666666666,17329
1973,39,0,5,34,42,1.8888888888888888,17338
1974,39,0,5,34,42,1.7777777777777777,17347
1975,39,0,5,34,42,1.6666666666666667,17356
1976,39,0,5,34,42,0.6666666666666666,17365
1977,39,0,5,34,42,1.8888888888888888,17374
1978,39,0,5,34,42,1.7777777777777777,17383
1979,39,0,5,34,42,1.6666666666666667,17392
1980,53,12,6,35,42,0.6666666666666666,17401
1981,53,12,6,35,42,1.8888888888888888,17409
1982,51,10,6,35,42,1.5555555555555556,17414
1983,51,10,6,35,42,1.4444444444444444,17419
1984,50,9,6,35,42,1.2222222222222223,17427
1985,50,9,6,35,42,2.0,17434
1986,50,9,6,35,42,1.8888888888888888,17440
1987,49,9,6,34,42,1.6666666666666667,17446
1988,49,8,7,34,42,1.4444444444444444,17452
1989,49,8,7,34,42,2.2222222222222223,17464
1990,47,6,7,34,42,1.0,17475
1991,47,6,7,34,42,1.3333333333333333,17486
1992,47,6,7,34,42,2.111111111111111,17497
1993,47,6,7,34,42,1.5555555555555556,17506
1994,46,5,7,34,42,0.8888888888888888,17515
1995,46,5,7,34,42,1.6666666666666667,17524
1996,46,5,7,34,42,2.4444444444444446,17535
1997,46,5,7,34,42,1.4444444444444444,17544
1998,47,5,8,34,42,0.8888888888888888,17553
1999,47,5,8,34,42,1.6666666666666667,17563
2000,48,5,9,34,42,2.0,17572
2001,48,5,9,34,42,1.4444444444444444,17582
2002,48,5,9,34,43,0.8888888888888888,17592
2003,48,5,9,34,43,1.6666666666666667,17602
2004,48,5,9,34,43,2.0,17611
2005,48,5,9,34,43,1.8888888888888888,17619
2006,46,4,8,34,43,0.6666666666666666,17628
2007,46,4,8,34,43,2.3333333333333335,17637
2008,46,4,8,34,43,2.2222222222222223,17648
2009,46,4,8,34,43,1.6666666666666667,17659
2010,46,4,8,34,43,0.6666666666666666,17670
2011,46,4,8,34,43,1.8888888888888888,17680
2012,45,3,8,34,43,1.6666666666666667,17690
2013,46,3,9,34,43,1.5555555555555556,17701
2014,46,3,9,34,43,1.4444444444444444,17714
2015,45,3,8,34,43,1.6666666666666667,17724
2016,45,3,8,34,43,1.5555555555555556,17735
2017,45,3,8,34,43,1.4444444444444444,17747
2018,45,3,8,34,43,1.3333333333333333,17759
2019,45,3,8,34,43,1.6666666666666667,17771
2020,45,3,8,34,43,1.5555555555555556,17782
2021,45,3,8,34,43,1.4444444444444444,17793
2022,45,3,8,34,43,1.3333333333333333,17803
2023,45,3,7,35,43,1.5555555555555556,17812
2024,45,3,7,35,43,1.8888888888888888,17822
2025,45,3,7,35,43,2.2222222222222223,17832
2026,45,3,7,35,43,1.2222222222222223,17842
2027,45,3,7,35,43,1.5555555555555556,17852
2028,45,3,7,35,43,1.4444444444444444,17863
2029,45,3,7,35,43,2.2222222222222223,17873
2030,44,2,2,40,43,1.1111111111111112,17882
2031,43,2,1,40,43,1.7777777777777777,17890
2032,43,2,1,40,43,1.6666666666666667,17900
2033,43,2,1,40,43,2.0,17911
2034,43,2,1,40,43,1.0,17922
2035,43,2,1,40,43,1.3333333333333333,17934
2036,43,2,1,40,43,1.6666666666666667,17945
2037,43,2,1,40,43,2.0,17956
2038,43,2,1,40,43,1.0,17967
2039,43,2,1,40,43,1.3333333333333333,17977
2040,45,0,4,41,43,1.6666666666666667,17988
2041,44,0,4,40,43,1.8888888888888888,17999
2042,44,0,4,40,43,1.3333333333333333,18008
2043,44,0,4,40,43,1.2222222222222223,18017
2044,44,0,4,40,43,1.5555555555555556,18026
2045,44,0,4,40,43,1.8888888888888888,18034
2046,43,0,3,40,43,1.2222222222222223,18042
2047,43,0,3,40,43,2.0,18050
2048,43,0,3,40,43,2.7777777777777777,18059
2049,43,0,3,40,43,2.6666666666666665,18068
2050,43,0,3,40,43,2.111111111111111,18079
2051,43,0,3,40,43,2.0,18088
2052,43,0,3,40,43,1.8888888888888888,18099
2053,43,0,3,40,43,1.7777777777777777,18112
2054,43,0,3,40,43,1.2222222222222223,18125
2055,43,0,3,40,43,1.1111111111111112,18138
2056,43,0,3,40,43,1.8888888888888888,18150
2057,43,0,3,40,43,1.7777777777777777,18162
2058,43,0,3,40,43,1.2222222222222223,18172
2059,43,0,3,40,43,1.1111111111111112,18182
2060,43,0,2,41,43,1.8888888888888888,18193
2061,43,0,2,41,43,1.7777777777777777,18204
2062,43,0,2,41,43,1.2222222222222223,18215
2063,43,0,2,41,43,1.1111111111111112,18225
2064,43,0,2,41,43,1.8888888888888888,18236
2065,43,0,2,41,43,1.7777777777777777,18247
2066,43,0,2,41,43,1.2222222222222223,18258
2067,43,0,2,41,43,1.1111111111111112,18271
2068,43,0,2,41,43,1.8888888888888888,18284
2069,43,0,2,41,43,1.7777777777777777,18297
2070,56,12,3,41,43,1.1111111111111112,18310
2071,56,12,3,41,43,1.4444444444444444,18323
2072,55,11,3,41,43,2.111111111111111,18338
2073,55,11,3,41,43,2.0,18353
2074,55,11,3,41,43,1.0,18366
2075,55,11,3,41,43,1.3333333333333333,18379
2076,55,11,3,41,43,2.111111111111111,18393
2077,55,11,3,41,43,1.5555555555555556,18407
2078,55,11,3,41,43,1.0,18421
2079,55,11,3,41,43,1.3333333333333333,18432
2080,55,11,3,41,44,2.111111111111111,18441
2081,55,11,3,41,44,1.5555555555555556,18450
2082,55,11,3,41,44,1.0,18459
2083,55,11,3,41,44,1.3333333333333333,18467
2084,55,11,3,41,44,2.111111111111111,18475
2085,54,10,3,41,44,1.4444444444444444,18482
2086,54,10,3,41,44,1.3333333333333333,18489
2087,54,10,3,41,44,1.2222222222222223,18495
2088,54,9,4,41,44,1.8888888888888888,18502
2089,54,9,4,41,44,1.3333333333333333,18510
2090,54,9,4,41,44,1.6666666666666667,18521
2091,54,9,4,41,44,1.1111111111111112,18531
2092,54,9,4,41,44,1.8888888888888888,18541
2093,52,8,3,41,44,1.1111111111111112,18550
2094,52,8,3,41,44,2.3333333333333335,18557
2095,51,8,3,40,44,1.6666666666666667,18563
2096,51,8,3,40,44,1.5555555555555556,18569
2097,51,8,3,40,44,1.8888888888888888,18576
2098,50,7,3,40,44,1.6666666666666667,18583
2099,50,7,3,40,44,2.0,18589
2100,50,7,3,40,44,1.8888888888888888,18598
2101,50,7,3,40,44,2.2222222222222223,18607
2102,51,7,4,40,44,1.6666666666666667,18616
2103,51,7,4,40,44,1.1111111111111112,18626
2104,50,6,4,40,44,1.3333333333333333,18633
2105,49,6,4,39,44,2.0,18640
2106,49,6,4,39,44,1.8888888888888888,18648
2107,49,6,4,39,44,1.3333333333333333,18657
2108,49,6,4,39,44,1.2222222222222223,18664
2109,49,6,4,39,44,2.0,18671
2110,49,6,3,40,45,1.7777777777777777,18678
2111,49,6,3,40,45,2.5555555555555554,18687
2112,50,6,4,40,45,2.0,18696
2113,50,6,4,40,45,2.3333333333333335,18706
2114,50,6,4,40,45,1.7777777777777777,18714
2115,49,6,3,40,45,2.0,18721
2116,49,6,3,40,45,2.7777777777777777,18728
2117,48,5,3,40,45,2.5555555555555554,18736
2118,48,5,3,40,45,2.0,18744
2119,48,5,3,40,45,2.3333333333333335,18753
2120,48,5,1,42,46,2.2222222222222223,18762
2121,48,5,1,42,46,2.111111111111111,18771
2122,48,5,1,42,46,1.5555555555555556,18780
2123,48,5,1,42,46,1.8888888888888888,18789
2124,48,5,1,42,46,1.7777777777777777,18798
2125,48,5,1,42,46,1.6666666666666667,18807
2126,48,5,1,42,46,1.1111111111111112,18816
2127,48,5,1,42,46,1.4444444444444444,18825
2128,48,5,1,42,46,2.2222222222222223,18833
2129,47,4,1,42,46,1.5555555555555556,18841
2130,47,0,5,42,46,1.0,18849
2131,47,0,5,42,46,1.3333333333333333,18858
2132,48,0,5,43,46,2.111111111111111,18867
2133,48,0,5,43,46,1.5555555555555556,18877
2134,48,0,5,43,46,1.0,18886
2135,48,0,5,43,46,1.3333333333333333,18895
2136,48,0,5,43,46,2.111111111111111,18904
2137,48,0,5,43,46,1.5555555555555556,18913
2138,48,0,5,43,46,1.0,18922
2139,48,0,5,43,46,1.3333333333333333,18931
2140,48,0,5,43,46,2.111111111111111,18939
2141,48,0,5,43,46,1.5555555555555556,18948
2142,48,0,5,43,46,1.4444444444444444,18956
2143,47,0,5,42,46,1.2222222222222223,18964
2144,47,0,5,42,46,2.0,18972
2145,47,0,5,42,46,1.4444444444444444,18984
2146,47,0,5,42,46,1.3333333333333333,18995
2147,47,0,5,42,46,1.2222222222222223,19009
2148,47,0,5,42,46,2.0,19024
2149,47,0,5,42,46,1.4444444444444444,19037
2150,47,0,4,43,46,1.3333333333333333,19051
2151,47,0,4,43,46,1.2222222222222223,19064
2152,47,0,4,43,46,2.0,19082
2153,47,0,4,43,46,1.4444444444444444,19101
2154,47,0,4,43,46,1.3333333333333333,19121
2155,47,0,4,43,46,1.2222222222222223,19138
2156,47,0,4,43,46,2.0,19153
2157,47,0,4,43,47,1.4444444444444444,19173
2158,47,0,4,43,47,1.3333333333333333,19195
2159,47,0,4,43,47,1.2222222222222223,19212
2160,61,13,5,43,47,2.0,19228
2161,61,13,5,43,47,1.4444444444444444,19248
2162,59,11,5,43,47,1.1111111111111112,19268
2163,58,10,5,43,47,1.7777777777777777,19281
2164,58,10,5,43,47,3.0,19294
2165,58,10,5,43,47,2.0,19308
2166,58,10,5,43,47,1.0,19322
2167,58,10,5,43,47,1.7777777777777777,19336
2168,58,10,5,43,47,1.6666666666666667,19349
2169,58,10,5,43,47,1.5555555555555556,19362
2170,59,10,6,43,47,1.0,19373
2171,59,10,6,43,47,2.2222222222222223,19386
2172,58,10,5,43,47,1.5555555555555556,19397
2173,58,10,5,43,47,1.8888888888888888,19411
2174,59,10,6,43,47,1.3333333333333333,19430
2175,58,10,5,43,47,2.0,19451
2176,58,10,5,43,47,1.4444444444444444,19469
2177,58,10,5,43,47,1.2222222222222223,19486
2178,57,9,5,43,47,1.4444444444444444,19498
2179,57,9,5,43,47,2.2222222222222223,19510
2180,57,9,5,43,47,1.6666666666666667,19525
2181,57,9,5,43,47,1.1111111111111112,19539
2182,57,9,5,43,47,1.4444444444444444,19549
2183,56,9,5,42,47,2.111111111111111,19560
